"id","ref","name","arancel_ids/id","observation"
"trade_tariff_subheading_08376","2914.29.20.00","- - - Isoforona","aran_001",
"trade_tariff_subheading_08377","2914.29.30.00","- - - Alcanfor","aran_001",
"trade_tariff_subheading_08378","2914.29.90.00","- - - Las demás","aran_001",
"trade_tariff_subheading_08379","-","- Cetonas aromáticas sin otras funciones oxigenadas:",,
"trade_tariff_subheading_08380","2914.31.00.00","- - Fenilacetona (fenilpropan-2-ona)","aran_001",
"trade_tariff_subheading_08381","2914.39.00.00","- - Las demás","aran_001",
"trade_tariff_subheading_08382","2914.40","- Cetonas-alcoholes y cetonas-aldehídos:",,
"trade_tariff_subheading_08383","2914.40.10.00","- - 4-Hidroxi-4-metilpentan-2-ona (diacetona alcohol)","aran_001",
"trade_tariff_subheading_08384","2914.40.90.00","- - Las demás","aran_001",
"trade_tariff_subheading_08385","2914.50.00.00","- Cetonas-fenoles y cetonas con otras funciones oxigenadas","aran_001",
"trade_tariff_subheading_08386","-","- Quinonas:",,
"trade_tariff_subheading_08387","2914.61.00.00","- - Antraquinona","aran_001",
"trade_tariff_subheading_08388","2914.62.00.00","- - Coenzima Q10 (ubidecarenona (DCI))","aran_001",
"trade_tariff_subheading_08389","2914.69.00.00","- - Las demás","aran_001",
"trade_tariff_subheading_08390",,"- Derivados halogenados, sulfonados, nitrados o nitrosados:",,
"trade_tariff_subheading_08391","2914.71.00.00","- - Clordecona (ISO)","aran_001",
"trade_tariff_subheading_08392","2914.79.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_08393",29.15,"Acidos   monocarboxílicos   acíclicos   saturados   y   sus   anhídridos, halogenuros, peróxidos y peroxiácidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.",,
"trade_tariff_subheading_08394",,"- Acido fórmico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08395","2915.11.00.00","- - Acido fórmico","aran_001",
"trade_tariff_subheading_08396","2915.12","- - Sales del ácido fórmico:",,
"trade_tariff_subheading_08397","2915.12.10.00","- - - Formiato de sodio","aran_001",
"trade_tariff_subheading_08398","2915.12.90.00","- - - Las demás","aran_001",
"trade_tariff_subheading_08399","2915.13.00.00","- - Esteres del ácido fórmico","aran_001",
"trade_tariff_subheading_08400","-","- Acido acético y sus sales; anhídrido acético:",,
"trade_tariff_subheading_08401","2915.21.00.00","- - Acido acético","aran_001",
"trade_tariff_subheading_08402","2915.24.00.00","- - Anhídrido acético","aran_001",
"trade_tariff_subheading_08403","2915.29","- - Las demás:",,
"trade_tariff_subheading_08404","2915.29.10.00","- - - Acetatos de calcio, plomo, cobre, cromo, aluminio o hierro","aran_001",
"trade_tariff_subheading_08405","2915.29.20.00","- - - Acetato de sodio","aran_001",
"trade_tariff_subheading_08406","2915.29.90.00","- - - Las demás","aran_001",
"trade_tariff_subheading_08407","-","- Esteres del ácido acético:",,
"trade_tariff_subheading_08408","2915.31.00.00","- - Acetato de etilo","aran_001",
"trade_tariff_subheading_08409","2915.32.00.00","- - Acetato de vinilo","aran_001",
"trade_tariff_subheading_08410","2915.33.00.00","- - Acetato de n-butilo","aran_001",
"trade_tariff_subheading_08411","2915.36.00.00","- - Acetato de dinoseb (ISO)","aran_001",
"trade_tariff_subheading_08412","2915.39","- - Los demás:",,
"trade_tariff_subheading_08413","2915.39.10.00","- - - Acetato de 2-etoxietilo","aran_001",
"trade_tariff_subheading_08414","---","- - - Acetatos de propilo y de isopropilo:",,
"trade_tariff_subheading_08415","2915.39.21.00","- - - - Acetato de propilo","aran_001",
"trade_tariff_subheading_08416","2915.39.22.00","- - - - Acetato de isopropilo","aran_001",
"trade_tariff_subheading_08417","2915.39.30.00","- - - Acetatos de amilo y de isoamilo","aran_001",
"trade_tariff_subheading_08418","2915.39.90","- - - Los demás:",,
"trade_tariff_subheading_08419","2915.39.90.10","- - - - Acetato de isobutilo","aran_001",
"trade_tariff_subheading_08420","2915.39.90.90","- - - - Los demás","aran_001",
"trade_tariff_subheading_08421","2915.40","- Acidos mono-, di- o tricloroacéticos, sus sales y sus ésteres:",,
"trade_tariff_subheading_08422","2915.40.10.00","- - Acidos","aran_001",
"trade_tariff_subheading_08423","2915.40.20.00","- - Sales y ésteres","aran_001",
"trade_tariff_subheading_08424","2915.50","- Acido propiónico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08425","2915.50.10.00","- - Acido propiónico","aran_001",
"trade_tariff_subheading_08426","--","- - Sales y ésteres:",,
"trade_tariff_subheading_08427","2915.50.21.00","- - - Sales","aran_001",
"trade_tariff_subheading_08428","2915.50.22.00","- - - Ésteres","aran_001",
"trade_tariff_subheading_08429","2915.60","- Acidos butanoicos, ácidos pentanoicos, sus sales y sus ésteres:",,
"trade_tariff_subheading_08430","--","- - Acidos butanoicos, sus sales y sus ésteres:",,
"trade_tariff_subheading_08431","2915.60.11.00","- - - Acidos butanoicos","aran_001",
"trade_tariff_subheading_08432","2915.60.19.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08433","2915.60.20.00","- - Acidos pentanoicos, sus sales y sus ésteres","aran_001",
"trade_tariff_subheading_08434","2915.70","- Acido palmítico, ácido esteárico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08435","2915.70.10.00","- - Acido palmítico, sus sales y sus ésteres","aran_001",
"trade_tariff_subheading_08436","--","- - Acido esteárico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08437","2915.70.21.00","- - - Acido esteárico","aran_001",
"trade_tariff_subheading_08438","2915.70.22.00","- - - Sales","aran_001",
"trade_tariff_subheading_08439","2915.70.29.00","- - - Ésteres","aran_001",
"trade_tariff_subheading_08440","2915.90","- Los demás:",,
"trade_tariff_subheading_08441","2915.90.20.00","- - Acidos bromoacéticos","aran_001",
"trade_tariff_subheading_08442","--","- - Los demás derivados del ácido acético:",,
"trade_tariff_subheading_08443","2915.90.31.00","- - - Cloruro de acetilo","aran_001",
"trade_tariff_subheading_08444","2915.90.39.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08445","2915.90.40.00","- - Octanoato de estaño","aran_001",
"trade_tariff_subheading_08446","2915.90.50.00","- - Acido láurico","aran_001",
"trade_tariff_subheading_08447","2915.90.90.00","- - Los demás","aran_001",
"trade_tariff_subheading_08448",29.16,"Acidos    monocarboxílicos    acíclicos    no    saturados    y    ácidos monocarboxílicos cíclicos, sus anhídridos, halogenuros, peróxidos y
peroxiácidos;  sus  derivados  halogenados,  sulfonados,  nitrados  o nitrosados.",,
"trade_tariff_subheading_08449",,"-   Acidos   monocarboxílicos   acíclicos   no   saturados,   sus   anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados:",,
"trade_tariff_subheading_08450","2916.11","- - Acido acrílico y sus sales:",,
"trade_tariff_subheading_08451","2916.11.10.00","- - - Acido acrílico","aran_001",
"trade_tariff_subheading_08452","2916.11.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08453","2916.12","- - Esteres del ácido acrílico:",,
"trade_tariff_subheading_08454","2916.12.10.00","- - - Acrilato de butilo","aran_001",
"trade_tariff_subheading_08455","2916.12.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08456","2916.13.00.00","- - Acido metacrílico y sus sales","aran_001",
"trade_tariff_subheading_08457","2916.14","- - Esteres del ácido metacrílico:",,
"trade_tariff_subheading_08458","2916.14.10.00","- - - Metacrilato de metilo","aran_001",
"trade_tariff_subheading_08459","2916.14.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08460","2916.15","- - Acidos oleico, linoleico o linolénico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08461","2916.15.10.00","- - - Acido oleico","aran_003",
"trade_tariff_subheading_08462","2916.15.20.00","- - - Sales y ésteres del ácido oleico","aran_001",
"trade_tariff_subheading_08463","2916.15.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08464","2916.16.00.00","- - Binapacril (ISO)","aran_001",
"trade_tariff_subheading_08465","2916.19","- - Los demás:",,
"trade_tariff_subheading_08466","2916.19.10.00","- - - Acido sórbico y sus sales","aran_001",
"trade_tariff_subheading_08467","2916.19.20.00","- - - Derivados del ácido acrílico","aran_001",
"trade_tariff_subheading_08468","2916.19.90","- - - Los demás:",,
"trade_tariff_subheading_08469","2916.19.90.10","- - - - Derivados del ácido metacrílico","aran_001",
"trade_tariff_subheading_08470","2916.19.90.90","- - - - Los demás","aran_001",
"trade_tariff_subheading_08471","2916.20","- Acidos monocarboxílicos ciclánicos, ciclénicos o cicloterpénicos, sus
anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados:",,
"trade_tariff_subheading_08472","2916.20.10.00","- - Aletrina (ISO)","aran_003",
"trade_tariff_subheading_08473","2916.20.20.00","- - Permetrina (ISO) (DCI)","aran_003",
"trade_tariff_subheading_08474","2916.20.90.00","- - Los demás","aran_003",
"trade_tariff_subheading_08475",,"-  Acidos  monocarboxílicos  aromáticos,  sus  anhídridos,  halogenuros, peróxidos, peroxiácidos y sus derivados:",,
"trade_tariff_subheading_08476","2916.31","- - Acido benzoico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08477","2916.31.10.00","- - - Acido benzoico","aran_001",
"trade_tariff_subheading_08478","2916.31.30.00","- - - Benzoato de sodio","aran_001",
"trade_tariff_subheading_08479","2916.31.40.00","- - -  Benzoato  de  naftilo,  benzoato  de  amonio,  benzoato  de  potasio,
benzoato de calcio, benzoato de metilo y benzoato de etilo","aran_001",
"trade_tariff_subheading_08480","2916.31.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08481","2916.32","- - Peróxido de benzoilo y cloruro de benzoilo:",,
"trade_tariff_subheading_08482","2916.32.10.00","- - - Peróxido de benzoilo","aran_001",
"trade_tariff_subheading_08483","2916.32.20.00","- - - Cloruro de benzoilo","aran_001",
"trade_tariff_subheading_08484","2916.34.00.00","- - Acido fenilacético y sus sales","aran_001",
"trade_tariff_subheading_08485","2916.39.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_08486",29.17,"Acidos  policarboxílicos,  sus  anhídridos,  halogenuros,  peróxidos  y peroxi-ácidos;  sus  derivados  halogenados,  sulfonados,  nitrados  o nitrosados.",,
"trade_tariff_subheading_08487",,"-   Acidos   policarboxílicos   acíclicos,   sus   anhídridos,   halogenuros, peróxidos, peroxiácidos y sus derivados:",,
"trade_tariff_subheading_08488","2917.11","- - Acido oxálico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08489","2917.11.10.00","- - - Acido oxálico","aran_001",
"trade_tariff_subheading_08490","2917.11.20.00","- - - Sales y ésteres","aran_001",
"trade_tariff_subheading_08491","2917.12","- - Acido adípico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08492","2917.12.10.00","- - - Acido adípico","aran_001",
"trade_tariff_subheading_08493","2917.12.20.00","- - - Sales y ésteres","aran_001",
"trade_tariff_subheading_08494","2917.13","- - Acido azelaico, ácido sebácico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08495","2917.13.10.00","- - - Acido azelaico (DCI), sus sales y sus ésteres","aran_001",
"trade_tariff_subheading_08496","2917.13.20.00","- - - Acido sebácico, sus sales y sus ésteres","aran_001",
"trade_tariff_subheading_08497","2917.14.00.00","- - Anhídrido maleico","aran_001",
"trade_tariff_subheading_08498","2917.19","- - Los demás:",,
"trade_tariff_subheading_08499","2917.19.10.00","- - - Acido maleico","aran_001",
"trade_tariff_subheading_08500","2917.19.20.00","- - - Sales, ésteres y demás derivados del ácido maleico","aran_001",
"trade_tariff_subheading_08501","2917.19.30.00","- - - Acido fumárico","aran_001",
"trade_tariff_subheading_08502","2917.19.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08503","2917.20.00.00","-  Acidos  policarboxílicos  ciclánicos,  ciclénicos  o  cicloterpénicos,  sus
anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados","aran_001",
"trade_tariff_subheading_08504",,"-   Acidos   policarboxílicos   aromáticos,   sus   anhídridos,   halogenuros, peróxidos, peroxiácidos y sus derivados:",,
"trade_tariff_subheading_08505","2917.32.00.00","- - Ortoftalatos de dioctilo","aran_003","0 % solamente para plastificante de DOP."
"trade_tariff_subheading_08506","2917.33.00.00","- - Ortoftalatos de dinonilo o de didecilo","aran_001",
"trade_tariff_subheading_08507","2917.34","- - Los demás ésteres del ácido ortoftálico:",,
"trade_tariff_subheading_08508","2917.34.10.00","- - - Ortoftalatos de dimetilo o de dietilo","aran_001",
"trade_tariff_subheading_08509","2917.34.20.00","- - - Ortoftalatos de dibutilo","aran_001",
"trade_tariff_subheading_08510","2917.34.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08511","2917.35.00.00","- - Anhídrido ftálico","aran_001",
"trade_tariff_subheading_08512","2917.36","- - Acido tereftálico y sus sales:",,
"trade_tariff_subheading_08513","2917.36.10.00","- - - Acido tereftálico","aran_001",
"trade_tariff_subheading_08514","2917.36.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08515","2917.37.00.00","- - Tereftalato de dimetilo","aran_001",
"trade_tariff_subheading_08516","2917.39","- - Los demás:",,
"trade_tariff_subheading_08517","2917.39.20.00","- - - Acido ortoftálico y sus sales","aran_001",
"trade_tariff_subheading_08518","2917.39.30.00","- - - Acido isoftálico, sus ésteres y sus sales","aran_001",
"trade_tariff_subheading_08519","2917.39.40.00","- - - Anhídrido trimelítico","aran_001",
"trade_tariff_subheading_08520","2917.39.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08521",29.18,"Acidos carboxílicos con funciones oxigenadas suplementarias y sus anhídridos,  halogenuros,  peróxidos  y  peroxiácidos;  sus  derivados halogenados, sulfonados, nitrados o nitrosados.",,
"trade_tariff_subheading_08522",,"-   Acidos   carboxílicos   con   función   alcohol,   pero   sin   otra   función oxigenada,  sus  anhídridos,  halogenuros,  peróxidos,  peroxiácidos  y  sus derivados:",,
"trade_tariff_subheading_08523","2918.11","- - Acido láctico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08524","2918.11.10.00","- - - Acido láctico","aran_001",
"trade_tariff_subheading_08525","2918.11.20.00","- - - Lactato de calcio","aran_001",
"trade_tariff_subheading_08526","2918.11.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08527","2918.12.00.00","- - Acido tartárico","aran_001",
"trade_tariff_subheading_08528","2918.13.00.00","- - Sales y ésteres del ácido tartárico","aran_001",
"trade_tariff_subheading_08529","2918.14.00.00","- - Acido cítrico","aran_001",
"trade_tariff_subheading_08530","2918.15","- - Sales y ésteres del ácido cítrico:",,
"trade_tariff_subheading_08531","2918.15.30.00","- - - Citrato de sodio","aran_001",
"trade_tariff_subheading_08532","2918.15.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08533","2918.16","- - Acido glucónico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08534","2918.16.10.00","- - - Acido glucónico","aran_001",
"trade_tariff_subheading_08535","2918.16.20.00","- - - Gluconato de calcio","aran_001",
"trade_tariff_subheading_08536","2918.16.30.00","- - - Gluconato de sodio","aran_001",
"trade_tariff_subheading_08537","2918.16.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08538","2918.17.00.00","- - Ácido 2,2-difenil-2-hidroxiacético (ácido bencílico)","aran_001",
"trade_tariff_subheading_08539","2918.18.00.00","- - Clorobencilato (ISO)","aran_001",
"trade_tariff_subheading_08540","2918.19","- - Los demás:",,
"trade_tariff_subheading_08541","2918.19.20.00","- - - Derivados del ácido glucónico","aran_001",
"trade_tariff_subheading_08542","2918.19.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08543","--","-   Acidos   carboxílicos   con   función   fenol,   pero   sin   otra   función oxigenada,  sus  anhídridos,  halogenuros,  peróxidos,  peroxiácidos  y  sus derivados:",,
"trade_tariff_subheading_08544","2918.21","- - Acido salicílico y sus sales:",,
"trade_tariff_subheading_08545","2918.21.10.00","- - - Acido salicílico","aran_001",
"trade_tariff_subheading_08546","2918.21.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08547","2918.22","- - Acido o-acetilsalicílico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08548","2918.22.10.00","- - - Acido o-acetilsalicílico","aran_001",
"trade_tariff_subheading_08549","2918.22.20.00","- - - Sales y ésteres","aran_001",
"trade_tariff_subheading_08550","2918.23.00.00","- - Los demás ésteres del ácido salicílico y sus sales","aran_001",
"trade_tariff_subheading_08551","2918.29","- - Los demás:",,
"trade_tariff_subheading_08552","---","- - - Acido p-Hidroxibenzoico, sus sales y sus ésteres:",,
"trade_tariff_subheading_08553","2918.29.11.00","- - - - p-Hidroxibenzoato de metilo","aran_001",
"trade_tariff_subheading_08554","2918.29.12.00","- - - - p-Hidroxibenzoato de propilo","aran_001",
"trade_tariff_subheading_08555","2918.29.19.00","- - - - Los demás","aran_001",
"trade_tariff_subheading_08556","2918.29.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08557","2918.30.00.00","-  Acidos  carboxílicos  con  función  aldehído  o  cetona,  pero  sin  otra función     oxigenada,     sus     anhídridos,     halogenuros,     peróxidos, peroxiácidos y sus derivados","aran_001",
"trade_tariff_subheading_08558",,"- Los demás:",,
"trade_tariff_subheading_08559","2918.91.00.00","-  -  2,4,5-T  (ISO)  (ácido  2,4,5‐triclorofenoxiacético),  sus  sales  y  sus
ésteres","aran_001",
"trade_tariff_subheading_08560","2918.99","- - Los demás:",,
"trade_tariff_subheading_08561","---","- - - 2,4-D (ISO) (ácido 2,4-diclorofenoxiacético) y sus sales:",,
"trade_tariff_subheading_08562","2918.99.11.00","- - - - 2,4-D (ISO)","aran_001",
"trade_tariff_subheading_08563","2918.99.12.00","- - - - Sales","aran_001",
"trade_tariff_subheading_08564","2918.99.20.00","- - - Esteres del 2,4-D","aran_001",
"trade_tariff_subheading_08565","2918.99.30.00","- - - Dicamba (ISO)","aran_001",
"trade_tariff_subheading_08566","2918.99.40.00","- - - MCPA (ISO)","aran_001",
"trade_tariff_subheading_08567","2918.99.50.00","- - - 2,4-DB (Acido 4-(2,4-diclorofenoxi) butírico)","aran_001",
"trade_tariff_subheading_08568","2918.99.60.00","- - - Diclorprop (ISO)","aran_001",
"trade_tariff_subheading_08569","2918.99.70.00","-  -  -  Diclofop-metilo  (2-(4-(2,4-diclorofenoxi)fenoxi)  propionato  de
metilo)","aran_001",
"trade_tariff_subheading_08570","---","- - - Los demás:",,
"trade_tariff_subheading_08571","2918.99.91.00","- - - - Naproxeno sódico","aran_001",
"trade_tariff_subheading_08572","2918.99.92.00","- - - - Acido 2,4 diclorofenoxipropiónico","aran_001",
"trade_tariff_subheading_08573","2918.99.99.00","- - - - Los demás","aran_001",
"trade_tariff_subheading_08574","29.19","Ésteres   fosfóricos   y   sus   sales,   incluidos   los   lactofosfatos;   sus derivados halogenados, sulfonados, nitrados o nitrosados.",,
"trade_tariff_subheading_08575","2919.10.00.00","- Fosfato de tris(2,3-dibromopropilo)","aran_001",
"trade_tariff_subheading_08576","2919.90","- Los demás:",,
"trade_tariff_subheading_08577","--","- - Acido glicerofosfórico, sus sales y derivados:",,
"trade_tariff_subheading_08578","2919.90.11.00","- - - Glicerofosfato de sodio","aran_001",
"trade_tariff_subheading_08579","2919.90.19.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08580","2919.90.20.00","- - Dimetil-dicloro-vinil-fosfato (DDVP)","aran_001",
"trade_tariff_subheading_08581","2919.90.30.00","- - Clorfenvinfos (ISO)","aran_001",
"trade_tariff_subheading_08582","2919.90.90.00","- - Los demás","aran_001",
"trade_tariff_subheading_08583",29.2,"Ésteres de los demás ácidos inorgánicos de los no metales (excepto los ésteres de halogenuros de hidrógeno) y sus sales; sus derivados halogenados, sulfonados, nitrados o nitrosados.",,
"trade_tariff_subheading_08584",,"-   Ésteres   tiofosfóricos   (fosforotioatos)   y   sus   sales;   sus   derivados halogenados, sulfonados, nitrados o nitrosados:",,
"trade_tariff_subheading_08585","2920.11","- - Paratión (ISO) y paratión-metilo (ISO) (metil paratión):",,
"trade_tariff_subheading_08586","2920.11.10.00","- - - Paratión (ISO) (paratión etílico)","aran_003",
"trade_tariff_subheading_08587","2920.11.20.00","- - - Paratión-metilo (ISO) (metil paratión)","aran_001",
"trade_tariff_subheading_08588","2920.19","- - Los demás:",,
"trade_tariff_subheading_08589","2920.19.20.00","- - - Benzotíofosfato de O-etil-o-p-nitrofenilo (EPN)","aran_001",
"trade_tariff_subheading_08590","2920.19.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08591",,"- Ésteres de fosfitos y sus sales; sus derivados halogenados, sulfonados, nitrados o nitrosados:",,
"trade_tariff_subheading_08592","2920.21.00.00","- - Fosfito de dimetilo","aran_001",
"trade_tariff_subheading_08593","2920.22.00.00","- - Fosfito de dietilo","aran_001",
"trade_tariff_subheading_08594","2920.23.00.00","- - Fosfito de trimetilo","aran_001",
"trade_tariff_subheading_08595","2920.24.00.00","- - Fosfito de trietilo","aran_001",
"trade_tariff_subheading_08596","2920.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_08597","2920.30.00.00","- Endosulfán (ISO)","aran_001",
"trade_tariff_subheading_08598","2920.90","- Los demás:",,
"trade_tariff_subheading_08599","2920.90.10.00","- - Nitroglicerina (Nitroglicerol)","aran_001",
"trade_tariff_subheading_08600","2920.90.20.00","- - Pentrita (tetranitropentaeritritol)","aran_001",
"trade_tariff_subheading_08601","2920.90.90.00","- - Los demás","aran_001",
"trade_tariff_subheading_08602","29.21","Compuestos con función amina.",,
"trade_tariff_subheading_08603","- ","- Monoaminas acíclicas y sus derivados; sales de estos productos:",,
"trade_tariff_subheading_08604","2921.11.00.00","- - Mono-, di- o trimetilamina y sus sales","aran_001",
"trade_tariff_subheading_08605","2921.12.00.00","- - Clorhidrato de 2-cloroetil (N,N-dimetilamina)","aran_001",
"trade_tariff_subheading_08606","2921.13.00.00","- - Clorhidrato de 2-cloroetil (N,N-dietilamina)","aran_001",
"trade_tariff_subheading_08607","2921.14.00.00","- - Clorhidrato de 2-cloroetil (N,N-diisopropilamina)","aran_001",
"trade_tariff_subheading_08608","2921.19","- - Los demás:",,
"trade_tariff_subheading_08609","2921.19.10.00","- - - Bis(2-cloroetil)etilamina","aran_001",
"trade_tariff_subheading_08610","2921.19.20.00","- - - Clormetina (DCI) (bis(2-cloro-etil)metilamina)","aran_001",
"trade_tariff_subheading_08611","2921.19.30.00","- - - Triclormetina (DCI) (tris(2-cloroetil)amina)","aran_001",
"trade_tariff_subheading_08612","---","--- N,N-dialquil (metil, etil, n-propil o isopropil)2-cloroetilaminas y sus sales protonadas:",,
"trade_tariff_subheading_08613","2921.19.41.00","- - - - 2-Cloro N,N - dimetiletilamina hidrocloruro (DMC)","aran_001",
"trade_tariff_subheading_08614","2921.19.42.00","- - - - 2-Clorotrietilamina clorhidrato","aran_001",
"trade_tariff_subheading_08615","2921.19.49.00","- - - - Los demás","aran_001",
"trade_tariff_subheading_08616","2921.19.50.00","- - - Dietilamina y sus sales","aran_001",
"trade_tariff_subheading_08617","2921.19.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08618",,"- Poliaminas acíclicas y sus derivados; sales de estos productos:",,
"trade_tariff_subheading_08619","2921.21.00.00","- - Etilendiamina y sus sales","aran_001",
"trade_tariff_subheading_08620","2921.22.00.00","- - Hexametilendiamina y sus sales","aran_001",
"trade_tariff_subheading_08621","2921.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_08622","2921.30.00.00","- Monoaminas y poliaminas,  ciclánicas,  ciclénicas o  cicloterpénicas,  y
sus derivados; sales de estos productos","aran_001",
"trade_tariff_subheading_08623","- ","- Monoaminas aromáticas y sus derivados; sales de estos productos:",,
"trade_tariff_subheading_08624","2921.41.00.00","- - Anilina y sus sales","aran_001",
"trade_tariff_subheading_08625","2921.42","- - Derivados de la anilina y sus sales:",,
"trade_tariff_subheading_08626","2921.42.10.00","- - - Cloroanilinas","aran_001",
"trade_tariff_subheading_08627","2921.42.20.00","- - - N-metil-N,2,4,6-tetranitroanilina (tetril)","aran_001",
"trade_tariff_subheading_08628","2921.42.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08629","2921.43.00.00","- - Toluidinas y sus derivados; sales de estos productos","aran_001",
"trade_tariff_subheading_08630","2921.44.00.00","- - Difenilamina y sus derivados; sales de estos productos","aran_001",
"trade_tariff_subheading_08631","2921.45.00.00","- - 1-Naftilamina (alfa-naftilamina), 2-naftilamina (beta-naftilamina), y
sus derivados; sales de estos productos","aran_001",
"trade_tariff_subheading_08632",2921.46,"-   -   Anfetamina   (DCI),   benzfetamina   (DCI),   dexanfetamina   (DCI), etilanfeta-mina    (DCI),    fencanfamina    (DCI),    fentermina    (DCI),
lefetamina  (DCI),  levanfetamina  (DCI)  y  mefenorex  (DCI);  sales  de estos productos:",,
"trade_tariff_subheading_08633","2921.46.10.00","- - - Anfetamina (DCI)","aran_001",
"trade_tariff_subheading_08634","2921.46.20.00","- - - Benzfetamina (DCI), dexanfetamina (DCI), etilanfetamina (DCI) y 
fencanfamina (DCI)","aran_001",
"trade_tariff_subheading_08635","2921.46.30.00","-   -   -   Lefetamina   (DCI),   levanfetamina   (DCI),   mefenorex   (DCI)   y
fentermina (DCI)","aran_001",
"trade_tariff_subheading_08636","2921.46.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08637","2921.49","- - Los demás:",,
"trade_tariff_subheading_08638","2921.49.10.00","- - - Xilidinas","aran_001",
"trade_tariff_subheading_08639","2921.49.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_08640","- ","- Poliaminas aromáticas y sus derivados; sales de estos productos:",,
"trade_tariff_subheading_08641","2921.51.00.00","- - o-, m- y p-Fenilendiamina, diaminotoluenos, y sus derivados; sales de
estos productos","aran_001",
"trade_tariff_subheading_08642","2921.59.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_08643","29.22","Compuestos aminados con funciones oxigenadas.",,
"trade_tariff_subheading_08644",,"-  Amino-alcoholes,  excepto  los  que  contengan  funciones  oxigenadas diferentes, sus éteres y sus ésteres; sales de estos productos:",,
"trade_tariff_subheading_08645","2922.11","- - Monoetanolamina y sus sales:",,
"trade_tariff_subheading_08646","2922.11.10.00","- - - Monoetanolamina","aran_001",
"trade_tariff_subheading_08647","2922.11.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08648","2922.12","- - Dietanolamina y sus sales:",,
"trade_tariff_subheading_08649","2922.12.10.00","- - - Dietanolamina","aran_001",
"trade_tariff_subheading_08650","2922.12.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08651","2922.14","- - Dextropropoxifeno (DCI) y sus sales:",,
"trade_tariff_subheading_08652","2922.14.10.00","- - - Dextropropoxifeno (DCI)","aran_001",
"trade_tariff_subheading_08653","2922.14.20.00","- - - Sales","aran_001",
"trade_tariff_subheading_08654","2922.15.00.00","- - Trietanolamina","aran_001",
"trade_tariff_subheading_08655","2922.16.00.00","- - Perfluorooctano sulfonato de dietanolamonio","aran_001",
"trade_tariff_subheading_08656","2922.17","- - Metildietanolamina y etildietanolamina:",,
"trade_tariff_subheading_08657","2922.17.10.00","- - - Metildietanolamina","aran_001",
"trade_tariff_subheading_08658","2922.17.20.00","- - - Etildietanolamina","aran_001",
"trade_tariff_subheading_08659","2922.18.00.00","- - 2-(N,N-Diisopropilamino)etanol","aran_001",
"trade_tariff_subheading_08660","2922.19","- - Los demás:",,
"trade_tariff_subheading_08661","---","- - - N,N-dialquil (metil, etil, n-propil o isopropil)-2-aminoetanoles y sus sales protonadas:",,
"trade_tariff_subheading_08662","2922.19.21.00","- - - - N,N-dimetil-2-aminoetanol y sus sales protonadas","aran_001",
"trade_tariff_subheading_08663","2922.19.22.00","- - - - N,N-dietil-2-aminoetanol y sus sales protonadas","aran_001",
